economy;economycode;regionwb;pop_adult;wpid_random;wgt;female;age;educ;inc_q;emp_in;fin2;fin3;fin4;fin5;fin6;fin7;fin8;fin9;fin10;fin11a;fin11b;fin11c;fin11d;fin11e;fin11f;fin11g;fin11h;fin14a;fin14b;fin14c;fin15;fin16;fin17a;fin17b;fin19;fin20;fin21;fin22a;fin22b;fin22c;fin24;fin25;fin26;fin27a;fin27b;fin27c1;fin27c2;fin28;fin29a;fin29b;fin29c1;fin29c2;fin30;fin31a;fin31b;fin31c;fin32;fin33;fin34a;fin34b;fin34c1;fin34c2;fin35;fin36;fin37;fin38;fin39a;fin39b;fin39c1;fin39c2;fin40;fin41;fin42;fin43a;fin43b;fin43c1;fin43c2;fin44;fin45;fin46;fin47a;fin47b;fin47c1;fin47c2;fin47c3;fin47c4;fin47c5;mobileowner;fin48;account_fin;account_mob;account;saved;borrowed;receive_wages;receive_transfers;receive_pension;receive_agriculture;pay_utilities;remittances;pay_onlne;pay_onlne_mobintbuy;pay_cash;pay_cash_mobintbuy
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;182184244;1,280228206;1;48;2;1;0;1;1;1;1;1;2;;1;1;;;;;;;;;2;2;;2;1;2;1;1;2;2;1;2;2;1;4;1;1;1;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;1;1;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;200876239;2,935385593;2;50;1;1;0;2;;;;;2;;;;1;2;2;2;2;1;2;1;2;2;;2;2;2;1;2;2;2;2;1;2;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;1;0;0;0;1;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;122365714;2,935385593;2;18;1;1;0;2;;;;;2;;;;1;1;1;1;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;2;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;2;0;1;1;0;0;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;195730566;1,218671196;1;37;2;4;1;1;1;2;2;2;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;2;;1;3;1;2;1;;;1;2;1;;;2;;;;1;2;1;2;;;1;2;2;2;;;;;;;1;2;1;;;1;2;;;;;;;;;1;1;1;1;1;1;0;1;4;4;1;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;122771240;1,53607571;1;22;1;2;1;2;;;1;2;2;;1;1;;;;;;;;;1;2;;2;2;2;1;1;2;1;1;1;1;2;;2;;;;;1;2;1;;;2;;;;1;2;2;1;;;1;2;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;186795463;2,935385593;1;55;1;2;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;3;2;;;;;1;1;1;;;2;;;;1;2;2;1;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;0;1;1;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;182100448;0,674077927;1;32;2;1;1;1;1;2;2;2;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;2;1;1;2;;2;;1;2;1;;;2;;;;;2;;;;1;2;1;2;;;1;2;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;0;1;1;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;130529626;1,882342795;2;50;1;3;1;2;;;;;2;;;;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;146640849;0,329489464;2;25;2;1;1;2;;;;;2;;;;1;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;1;1;2;1;;2;;1;1;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;0;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;128217410;0,699907901;2;30;2;4;1;1;1;2;1;1;2;;2;2;;;;;;;;;1;2;;1;2;2;2;2;2;2;2;2;;1;2;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;1;;;1;1;;;;;;;;;1;1;1;1;1;1;0;4;4;4;1;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;191838604;0,423615558;2;42;2;5;1;2;;;1;1;2;;1;1;;;;;;;;;1;2;;2;2;2;2;2;2;2;2;1;;1;2;2;;;;;1;2;1;;;1;1;1;;2;;;;;;;;1;2;2;2;2;2;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;0;1;4;3;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;164711063;1,528430768;2;20;1;2;1;2;;;;;2;;;;2;2;1;2;2;1;1;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;2;1;0;1;1;0;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;184442340;1,208847649;1;57;2;2;0;1;1;2;1;1;2;;1;1;;;;;;;;;2;2;;1;2;2;1;2;1;2;2;1;1;2;;1;2;1;;;1;2;1;;;2;;;;1;2;2;1;;;1;2;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;148862320;1,795378898;1;23;2;5;1;1;1;2;1;2;2;;1;1;;;;;;;;;1;2;;1;1;1;2;2;2;2;2;2;;1;3;1;1;1;;;1;1;1;;;1;1;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;1;1;1;1;1;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;141338209;0,356762801;1;22;2;4;0;2;;;;;1;1;;;2;2;1;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;1;2;1;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;199447905;0,923358262;2;35;2;1;1;1;1;2;1;2;2;;1;1;;;;;;;;;2;2;;1;1;1;1;2;2;2;2;2;1;1;4;1;2;1;;;1;2;1;;;1;2;1;;1;1;1;2;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;144741996;1,464976356;2;30;1;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;2;1;0;0;0;0;0;2;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;142829682;1,711537967;1;25;2;5;0;1;1;1;1;1;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;2;;1;1;1;2;1;;;2;;;;;1;1;1;;1;2;2;1;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;188002383;0,725576439;1;26;2;5;1;1;1;1;1;1;1;1;1;1;;;;;;;;;1;1;2;1;1;1;1;1;1;1;1;2;1;1;3;1;1;1;;;1;1;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;1;1;1;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;195881578;1,71495635;1;54;2;2;1;2;;;2;2;2;;2;2;;;;;;;;;1;2;;2;2;2;1;2;2;2;2;2;2;1;3;1;2;1;;;1;2;1;;;1;2;1;;2;;;;;;;;1;2;1;2;;;;;1;2;1;;;2;;;;;;;;;;1;1;1;1;1;1;0;4;1;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;164427898;2,935385593;1;49;1;2;1;1;1;2;1;1;2;;1;1;;;;;;;;;2;2;;1;2;2;2;2;2;2;2;1;;1;5;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;1;1;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;4;4;4;1;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;160802482;1,583562689;1;18;2;1;1;2;;;;;2;;;;2;2;2;1;2;2;2;1;2;1;2;1;1;2;2;2;2;2;2;2;;1;1;2;;;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;0;2;4;4;2;4;5;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;199519447;0,996745687;2;25;2;3;1;2;;;1;1;1;1;1;1;;;;;;;;;2;2;;1;2;2;1;2;2;2;2;1;1;1;4;2;;;;;1;1;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;0;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;144522552;2,120111199;2;27;1;2;1;2;;;;;2;;;;1;1;2;1;1;2;2;2;2;2;;1;2;2;1;2;1;2;2;1;1;1;5;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;0;1;1;1;1;4;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;118279344;0,442245006;2;34;1;2;1;2;;;;;2;;;;1;2;1;2;2;1;2;2;2;2;;2;2;2;1;2;2;2;2;2;2;1;3;1;2;1;;;1;2;1;;;1;2;1;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;2;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;175358659;2,544180509;1;28;2;1;1;2;;;1;1;2;;1;1;;;;;;;;;2;2;;1;2;1;2;1;2;1;1;2;;1;1;1;2;1;;;1;2;1;;;2;;;;1;2;1;2;;;1;1;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;114276800;0,653460732;2;20;2;2;0;2;;;;;2;;;;2;1;2;1;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;2;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;0;0;4;4;4;4;4;2;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;157544619;0,395890672;1;24;2;4;1;2;;;1;1;1;1;1;2;;;;;;;;;1;2;;1;2;2;1;2;2;1;2;1;2;1;1;1;2;1;;;1;2;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;1;1;1;1;1;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;157877168;1,459780754;1;40;2;3;1;2;;;;;2;;;;1;1;1;1;2;2;3;2;1;2;;1;2;2;1;2;1;2;1;1;1;1;4;1;2;1;;;1;2;1;;;1;1;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;2;2;2;1;1;1;1;1;1;1;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;141703250;2,935385593;1;42;1;2;1;2;;;;;2;;;;2;1;2;2;2;2;2;1;1;2;;1;2;2;2;2;1;1;2;1;;1;5;1;2;1;;;1;2;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;2;0;1;1;1;1;4;4;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;151930498;0,362564437;2;17;2;1;1;2;;;2;2;2;;2;2;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;1;;1;3;1;1;1;;;1;1;1;;;1;2;1;;1;2;1;1;;;1;1;1;2;1;1;;;;;1;1;1;;;1;1;;;;;;;;;1;2;1;1;1;0;1;1;1;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;130347595;0,617333778;2;28;2;3;1;2;;;1;1;2;;2;1;;;;;;;;;1;2;;1;2;1;1;2;1;1;1;1;1;1;5;1;1;1;;;1;1;1;;;1;1;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;1;1;1;1;1;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;146917750;1,399815802;2;27;2;3;1;1;1;2;1;1;2;;1;1;;;;;;;;;1;2;;1;2;1;1;2;2;2;2;2;2;1;4;1;2;1;;;1;2;1;;;1;2;1;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;0;2;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;178074167;0,571652117;1;49;2;1;1;1;1;2;1;1;2;;1;1;;;;;;;;;1;1;1;1;2;1;2;1;2;1;1;1;;1;5;1;1;1;;;1;1;1;;;1;1;1;;1;2;2;1;;;1;2;2;2;;;;;;;1;1;1;;;2;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;1;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;116294115;0,342519853;2;28;2;3;1;2;;;;;2;;;;2;2;2;2;2;2;2;2;2;2;;2;2;2;1;2;1;2;2;1;1;1;3;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;0;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;158000644;0,374003628;1;32;2;5;1;1;1;1;1;1;2;;1;1;;;;;;;;;1;1;1;1;1;1;1;2;2;2;1;2;1;2;;1;1;1;;;1;1;1;;;1;1;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;1;1;1;1;1;1;4;4;4;4;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;170718785;1,152056783;1;20;2;4;1;2;;;;;2;;;;1;1;2;2;2;1;2;1;1;2;;1;2;1;1;2;2;1;1;2;2;2;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;1;2;2;2;2;2;;;1;2;1;;;1;2;;;;;;;;;1;1;0;1;1;1;1;4;3;4;1;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;127999694;1,242373917;2;51;1;3;1;2;;;;;2;;;;1;1;2;2;2;1;2;2;2;2;;1;2;2;1;2;2;2;2;2;1;2;;2;;;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;1;;;;;;1;1;0;0;0;1;1;4;4;4;4;4;2;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;183914042;1,684572721;1;58;2;4;1;1;1;2;2;2;2;;2;2;;;;;;;;;2;2;;1;2;1;2;2;2;1;1;2;;1;3;1;1;1;;;1;1;1;;;2;;;;2;;;;;;;;1;2;2;2;2;2;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;1;4;3;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;179647273;1,039400554;1;37;2;4;1;1;1;2;1;1;1;2;1;2;;;;;;;;;1;2;;1;2;2;1;2;2;2;2;2;2;1;1;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;1;0;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;130090843;1,246218544;1;65;1;5;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;1;2;2;2;2;2;2;2;;1;3;2;;;;;2;;;;;1;2;1;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;2;4;4;4;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;203561638;2,935385593;1;28;1;5;1;2;;;;;2;;;;1;2;2;2;2;1;1;2;2;1;2;1;2;2;2;2;2;1;2;1;;2;;1;2;1;;;2;;;;;1;2;1;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;0;0;1;1;2;4;4;4;1;2;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;125147889;1,553340252;2;27;2;5;1;2;;;1;1;2;;2;1;;;;;;;;;2;2;;2;2;2;1;2;2;2;2;1;2;2;;2;;;;;2;;;;;1;2;2;1;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;1;2;;;;;;1;1;1;1;1;1;1;4;4;4;4;2;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;113820115;0,829594626;2;23;2;5;1;1;1;1;2;2;2;;1;1;;;;;;;;;2;1;2;2;1;1;2;2;2;2;2;2;;1;3;1;2;1;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;1;0;4;4;4;4;4;1;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;195897935;1,45025775;2;23;2;3;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;1;2;2;1;1;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;2;1;0;1;1;0;0;2;4;4;4;4;2;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;127456089;0,980191097;2;19;2;2;1;2;;;;;2;;;;2;2;2;1;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;1;;2;;1;2;1;;;2;;;;;2;;;;1;1;2;2;1;2;;;1;2;1;2;;;;;2;;;;;;;;;;;;2;1;1;1;1;1;1;1;1;1;2;1;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;118194588;0,329489464;1;32;2;5;1;2;;;1;1;2;;1;1;;;;;;;;;2;2;;2;2;2;1;2;1;2;2;1;2;2;;1;2;1;;;1;2;1;;;2;;;;1;2;2;1;;;2;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;141996272;0,928343855;1;17;2;2;0;2;;;;;2;;;;2;2;1;2;2;2;2;1;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;2;2;0;0;0;0;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;176427368;0,90584939;1;24;2;5;1;1;1;2;2;2;2;;1;1;;;;;;;;;2;2;;2;2;2;2;2;2;2;2;1;;1;1;1;1;1;;;2;;;;;2;;;;1;1;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;0;1;1;1;2;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;151932187;0,630377661;1;24;2;2;1;2;;;;;2;;;;2;2;2;2;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;1;3;1;1;1;;;1;1;1;;;1;1;1;;1;2;1;1;;;2;;2;2;;;;;;;1;2;1;;;2;;;;;;;2;1;2;1;1;1;1;1;1;0;1;4;4;1;1;1;0;0;1;1
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;185612003;0,337038964;1;30;1;5;1;2;;;;;2;;;;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;1;;1;1;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;0;0;1;1;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;131668300;0,637646624;2;21;2;4;1;2;;;2;1;2;;2;2;;;;;;;;;2;2;;1;1;2;1;2;2;2;2;2;2;2;;1;2;1;;;1;2;1;;;1;2;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;1;1;1;1;0;4;4;4;4;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;140573033;0,337038964;1;32;2;3;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;1;2;2;1;2;2;2;2;1;1;1;1;1;2;1;;;1;2;1;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;2;1;0;0;0;1;1;2;4;4;4;4;2;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;164712450;0,342519853;2;32;2;5;0;1;1;2;1;1;2;;1;2;;;;;;;;;1;2;;1;2;1;1;1;2;1;1;2;1;1;1;1;2;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;1;1;1;1;1;4;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;192879933;1,464976356;2;30;1;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;3;;2;2;2;2;2;1;2;2;1;;2;;2;;;;;2;;;;;2;;;;1;2;2;2;1;2;;;1;2;2;1;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;0;1;2;1;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;191176487;0,492204556;2;35;2;2;0;2;;;;;2;;;;1;2;1;1;2;1;2;1;2;2;;2;2;2;1;2;2;2;2;2;2;2;;2;;;;;2;;;;;2;;;;2;;;;;;;;2;2;;;;;;;2;;;;;;;2;;;;;;;;1;1;0;1;1;1;0;4;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;127442972;2,544180509;1;30;3;2;1;1;1;2;2;1;2;;2;1;;;;;;;;;2;2;;1;2;1;2;2;2;2;2;1;;2;;1;1;2;;;1;1;2;;;1;1;2;;1;2;1;2;;;2;;2;2;;;;;;;1;1;2;;;2;;;;;;;;;;1;1;1;0;1;1;1;1;4;4;1;1;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;135209948;2,935385593;2;65;1;1;1;2;;;1;2;2;;2;2;;;;;;;;;2;2;;2;2;2;1;2;2;2;2;1;1;1;3;2;;;;;2;;;;;1;2;2;2;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;2;2;1;2;;;;1;1;1;0;1;1;1;4;4;4;4;3;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;195533307;0,617333778;2;25;1;3;0;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;1;1;1;;;1;2;1;;;2;;;;2;;;;;;;;2;2;;;;;;;1;2;1;;;2;;;;;;;;;;1;1;0;1;1;1;0;4;4;4;1;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;148609464;0,653460732;2;23;2;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;2;;2;;;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;2;1;0;0;0;0;0;2;4;4;4;4;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;202295369;0,797468277;2;20;3;1;0;1;1;1;1;1;2;;1;1;;;;;;;;;1;1;1;1;2;1;2;2;2;2;2;2;;1;1;1;2;1;;;1;2;1;;;1;1;1;;2;;;;;;;;1;2;2;2;1;2;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;0;4;2;4;2;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;192073208;0,936671356;1;39;2;4;1;2;;;;;2;;;;1;1;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;3;1;2;1;;;2;;;;;2;;;;1;2;2;2;1;2;;;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;0;0;2;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;146663439;0,329489464;2;22;2;2;1;1;1;2;1;1;2;;2;2;;;;;;;;;2;2;;1;1;1;2;2;2;1;1;2;;1;3;2;;;;;2;;;;;1;1;1;;2;;;;;;;;2;2;;;;;;;2;;;;;;;1;1;1;;;;;;1;1;1;0;1;1;1;4;4;4;4;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;184472507;0,362564437;2;23;2;1;1;1;1;2;1;1;2;;1;2;;;;;;;;;1;1;1;1;2;2;1;2;1;2;2;1;1;1;2;1;2;1;;;2;;;;;1;2;1;;1;2;1;1;;;1;1;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;1;1;1;1;0;0
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;158435569;2,935385593;1;35;1;1;1;2;;;1;1;2;;1;1;;;;;;;;;2;2;;2;2;1;1;2;2;2;2;2;2;2;;2;;;;;1;2;1;;;2;;;;1;2;2;1;;;2;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;1;1;1;1;1;1;0;1;4;4;2;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;180043438;2,935385593;2;75;1;1;1;2;;;;;2;;;;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;2;2;;;;;2;;;;;1;2;1;;2;;;;;;;;2;2;;;;;;;1;2;2;1;2;;;;;;;;;;;2;1;0;0;0;0;0;4;4;4;2;1;5;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;207514484;0,36278822;1;25;2;5;1;2;;;1;1;2;;1;1;;;;;;;;;2;2;;1;1;2;1;2;1;1;2;1;1;2;;1;2;1;;;1;2;1;;;2;;;;1;1;2;1;;;1;1;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;4;4;4;4;1;0;;0;
Kenya;KEN;Sub-Saharan Africa (excluding high income);28647916;127059199;0,725576439;1;25;2;5;1;2;;;;;2;;;;1;2;2;2;2;2;2;2;2;2;;1;2;1;1;2;2;2;2;2;2;1;3;1;1;1;;;1;1;1;;;1;2;1;;1;2;2;1;;;1;2;2;2;;;;;;;2;;;;;;;;;;;;;;;1;1;0;1;1;1;0;1;4;4;4;1;1;0;;0;
